,Corporation,SDG(s) ,Source Name,Source,Source Type,Source Date,Source Author,Explicit or Implicit,Notes,Relevant Country
368,Symantec,5,Symantec 2018 Corporate Responsibility Report,https://www.symantec.com/content/dam/symantec/docs/reports/2018-corporate-responsibility-report-en.pdf,Report,2018,,Explicit,Page 5,United States
369,Symantec,8,Symantec 2018 Corporate Responsibility Report,https://www.symantec.com/content/dam/symantec/docs/reports/2018-corporate-responsibility-report-en.pdf,Report,2018,,Explicit,Page 5,United States
370,Symantec,10,Symantec 2018 Corporate Responsibility Report,https://www.symantec.com/content/dam/symantec/docs/reports/2018-corporate-responsibility-report-en.pdf,Report,2018,,Explicit,Page 5,United States
371,Symantec,13,Symantec 2018 Corporate Responsibility Report,https://www.symantec.com/content/dam/symantec/docs/reports/2018-corporate-responsibility-report-en.pdf,Report,2018,,Explicit,Page 5,United States
372,Tableau Software,1,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
373,Tableau Software,2,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
374,Tableau Software,3,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
375,Tableau Software,4,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
376,Tableau Software,5,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
377,Tableau Software,6,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
378,Tableau Software,8,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
379,Tableau Software,9,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
380,Tableau Software,10,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
381,Tableau Software,11,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
382,Tableau Software,13,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
383,Tableau Software,16,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
384,Tableau Software,17,Tableau : Annual Report,https://www.tableau.com/foundation#reveal--8,Report,,,Explicit,Very good continuously updating infographic regarding SDG support,nan
385,Tech Impact,4,Tech Implact Annual report 2018,https://app.powerbi.com/view?r=eyJrIjoiZDkwNmIwMWYtNjRkNy00ZWI4LWFjMTItZDdkZmUyZDZhZjM1IiwidCI6IjZiNmU2ODZhLTE3YzYtNGVjNy1hY2FlLTg5NTc1YmI1NzEzOSIsImMiOjF9,Report,2018,,Implicit,"""We improve the lives of young adults in our communities through our ITWorks and CXWorks workforce development programs."" (2); ""Our mission is to empower nonprofits and communities to use technology to better serve our world."" (1); live data",United States
386,Tech Impact,17,Tech Implact Annual report 2018,https://app.powerbi.com/view?r=eyJrIjoiZDkwNmIwMWYtNjRkNy00ZWI4LWFjMTItZDdkZmUyZDZhZjM1IiwidCI6IjZiNmU2ODZhLTE3YzYtNGVjNy1hY2FlLTg5NTc1YmI1NzEzOSIsImMiOjF9,Report,2018,,Implicit,"""We improve the lives of young adults in our communities through our ITWorks and CXWorks workforce development programs."" (2); ""Our mission is to empower nonprofits and communities to use technology to better serve our world."" (1); live data",United States
387,TechBridge,2,IT’S NATIONAL HUNGER & HOMELESSNESS AWARENESS WEEK. HERE’S HOW TO GET INVOLVED,https://techbridge.org/its-national-hunger-homelessness-awareness-week-heres-how-to-get-involved/,Self Published Blog,,Na,Implicit,"""TechBridge supports dozens of nonprofits focused on ending homelessness and hunger. It’s a cause that’s central to our mission and dear to our hearts.""",United States
388,TechBridge,4,Techbridge: Technology Career Program,https://techbridge.org/tcp/,Webpage,,,Implicit,"""free, part time 16-week technology and business education program designed to prepare unemployed or underemployed young adults for a career in the growing technology job market.""",United States
389,TechBridge,10,Techbridge: Technology Career Program,https://techbridge.org/tcp/,Webpage,,,Implicit,"""free, part time 16-week technology and business education program designed to prepare unemployed or underemployed young adults for a career in the growing technology job market.""",United States
390,TechBridge,1,Our Mission,https://techbridge.org/about-us/,Webpage,,,Implicit,"""TechBridge is a nonprofit that arms other nonprofits on the frontline of alleviating the causes of poverty with technology that will allow them to expand the impact of their mission for the millions of men, women and children who suffer from lack of access to shelter, food, employment, education, healthcare, and financial literacy.""",nan
391,TechBridge,2,Our Mission,https://techbridge.org/about-us/,Webpage,,,Implicit,"""TechBridge is a nonprofit that arms other nonprofits on the frontline of alleviating the causes of poverty with technology that will allow them to expand the impact of their mission for the millions of men, women and children who suffer from lack of access to shelter, food, employment, education, healthcare, and financial literacy.""",nan
392,TechBridge,3,Our Mission,https://techbridge.org/about-us/,Webpage,,,Implicit,"""TechBridge is a nonprofit that arms other nonprofits on the frontline of alleviating the causes of poverty with technology that will allow them to expand the impact of their mission for the millions of men, women and children who suffer from lack of access to shelter, food, employment, education, healthcare, and financial literacy.""",nan
